Pass/Fail,Sensor_23,Sensor_40,Sensor_59,Sensor_81,Sensor_116,Sensor_247,Sensor_294,Sensor_471,Sensor_510,Sensor_562
-1,-2914.0,65.01,0.1691,-0.0107,0.9913,0.0192,164.3979,6.1707,42.7141,262.72968315301387
-1,-6375.125,78.38,2.6491,-0.0162,0.9908,0.0468,250.5319,10.9066,37.3576,262.72968315301387
-1,-3292.25,78.0,3.1382,-0.0181,0.9907,0.0148,152.0537,9.2628,37.8022,257.1109999999999
-1,-2297.25,78.79,4.4364,-0.0269,0.9909,0.0138,284.0849,17.496899999999997,69.3587,257.1109999999999
-1,-3579.75,65.74,2.1045,-0.0285,0.9909,0.0533,216.3306,9.9456,44.6247,262.72968315301387
-1,-6060.0,65.01,3.9818,-0.016,0.9911,0.0134,403.4,13.3953,45.5026,262.72968315301387
-1,-4287.0,79.31,2.8182,-0.0219,0.9904,0.0482,178.8284,9.0537,53.265,262.72968315301387
-1,-4105.75,79.98,-0.1209,-0.0333,0.9903,0.11042077464788733,912.5788,10.7716,67.3267,262.72968315301387
-1,-1363.875,78.11,1.1782,-0.0108,0.9908,0.024,463.6639,10.63,90.5109,262.72968315301387
-1,-2630.3333,65.01,0.1664,-0.0379,0.9908,0.0148,576.4879,8.7546,41.9251,262.72968315301387
-1,-5388.5,63.93999999999998,4.92,-0.015,0.991,0.0272,187.4235,7.6587,35.9955,257.1109999999999
-1,-5695.25,78.95,-1.3227,-0.0204,0.9905,0.0406,320.2555,5.2535,46.4957,262.72968315301387
-1,-5006.75,78.79,-0.7845,-0.0091,0.9904,0.0498,122.0393,8.8094,66.0793,257.1109999999999
-1,-4766.25,79.0,0.2655,-0.0175,0.9904,0.0464,292.8462,10.349,32.0875,265.17
-1,-4114.3333,78.33,-3.6855,-0.0104,0.9906,0.0225,161.5106,9.8199,36.036,265.448
-1,-3781.0,63.93999999999998,-1.7609,-0.0263,0.9919,0.0151,749.7471,9.2567,22.4404,257.1109999999999
-1,-3635.0,65.11,2.9691,-0.0219,0.992,0.0203,296.7045,8.9233,67.0391,257.1109999999999
-1,-2143.25,78.38,-1.7982,-0.0025,0.9912,0.0484,158.79,11.7303,32.1377,257.1109999999999
-1,-3594.0,77.84,-0.3736,-0.0116,0.9909,0.0147,248.4364,8.7383,62.9108,262.72968315301387
-1,-6256.5,78.33,4.9073,-0.0194,0.9914,0.0302,256.5125,11.3907,68.1739,257.1109999999999
-1,-5528.5,63.93999999999998,1.49,-0.0209,0.9903,0.0158,254.6743,8.5185,50.2513,262.72968315301387
-1,-4952.25,78.38,3.2491,-0.0245,0.9908,0.0138,202.3001,6.6549,37.9691,262.72968315301387
-1,-6375.125,77.9,-1.0927,-0.0303,0.9917,0.11042077464788733,216.9531,10.4737,48.5126,262.72968315301387
-1,-4901.75,65.11,0.2536,-0.0139,0.9909,0.0157,127.4765,7.0114,69.1162,262.72968315301387
-1,-1363.875,77.63,-0.7036,-0.0202,0.9905,0.0798,132.7137,9.8415,39.2894,262.72968315301387
-1,-3734.6667,77.84,3.73,-0.0046,0.9912,0.0161,297.0617,9.6313,20.9567,262.72968315301387
-1,-3447.0,66.12,-0.4173,-0.0081,0.9914,0.0175,234.9503,11.2056,34.1801,264.906
-1,-3766.5,79.07,1.4464,-0.0227,0.9905,0.0158,314.8411,17.496899999999997,65.1163,262.72968315301387
-1,-1363.875,77.84,4.8364,-0.0178,0.9914,0.0182,251.187,17.496899999999997,47.1204,264.272
-1,-4518.75,77.84,-2.6655,-0.0154,0.9914,0.0876,99.1195,4.0117,72.2222,257.1109999999999
-1,-6375.125,63.93999999999998,-0.3455,-0.0285,0.9905,0.0211,646.8982,8.7834,45.7338,262.72968315301387
-1,-4059.0,63.93999999999998,-6.6055,-0.0098,0.9903,0.0251,221.4895,6.2686,36.715,262.72968315301387
-1,-5245.25,67.9049092676604,-0.0191,-0.0247,0.9906,0.0411,401.9469,7.8838,18.1303,257.1109999999999
-1,-3126.5,78.52,1.4845,-0.0295,0.9905,0.0195,505.6857,9.2729,62.3288,262.72968315301387
-1,-3748.6667,78.95,8.9864,-0.0169,0.9907,0.1053,285.8875,9.8801,76.8769,262.72968315301387
-1,-3927.25,78.04,-0.95,-0.0202,0.9906,0.0286,168.9859,8.7616,61.9718,264.272
-1,-4440.0,78.33,2.8618,0.0005,0.9912,0.0236,259.36400000000003,17.496899999999997,55.377,262.72968315301387
-1,-4039.0,78.4,-2.0764,0.0,0.9902,0.0162,252.5449,5.6045,33.2449,262.72968315301387
-1,-4143.5,76.76,3.36,-0.0201,0.9903,0.11042077464788733,550.8844,9.0359,45.8732,264.272
-1,-3819.0,77.84,4.0427,-0.056650000000000006,0.9907,0.031,86.7967,8.3462,69.7051,265.996
-1,-4969.75,77.63,2.8618,-0.056650000000000006,0.9912,0.0199,214.2623,7.9757,29.4004,267.414
-1,-4763.5,77.84,-1.9909,-0.0068,0.9909,0.08,163.186,4.2956,40.0891,264.272
-1,-1363.875,78.33,0.7655,-0.0148,0.9904,0.0244,165.363,7.9464,63.6872,262.72968315301387
-1,-1583.75,75.71,-0.1973,-0.0262,0.9911,0.0413,707.3973,8.9013,48.9152,264.272
-1,-3799.0,63.93999999999998,-1.9855,-0.0297,0.9916,0.0152,405.6328,7.0022,25.3968,262.72968315301387
-1,-4510.3333,63.93999999999998,2.4718,-0.0276,0.9907,0.0194,527.1945,10.8293,37.7104,257.1109999999999
-1,-2423.25,77.83,3.7127,-0.018,0.9905,0.053373591549295774,313.7211,8.5238,118.77044999999998,265.646
-1,-3920.5,77.84,-0.66,-0.0254,0.9909,0.0126,316.6411,8.8464,63.8498,257.1109999999999
-1,-2112.75,77.84,-1.0573,-0.0172,0.9914,0.0121,402.0485,8.9941,62.7615,269.8910000000001
-1,-1363.875,77.84,-1.9573,-0.0013,0.9908,0.0145,302.478,3.4025,55.0169,265.082
-1,-3877.75,77.84,-0.4482,-0.0005,0.9917,0.053373591549295774,332.6744,5.4670000000000005,107.0994,264.272
-1,-3692.75,78.79,-3.9318,-0.0203,0.9911,0.0187,192.4309,4.8752,35.0168,262.72968315301387
-1,-4972.75,77.72,-2.3355,-0.0071,0.9904,0.0282,197.8322,9.8795,49.0934,257.1109999999999
-1,-4040.0,76.89,-0.2173,-0.002,0.9914,0.11042077464788733,506.5086,9.5692,29.0909,264.622
-1,-3607.6667,79.07,-0.6464,-0.0226,0.9916,0.0194,562.2765,9.1455,49.6614,262.72968315301387
-1,-3421.25,77.72,7.24,-0.0364,0.9903,0.0175,346.2758,7.5032,87.2521,264.508
-1,-4080.5,77.26,-2.8818,-0.0192,0.9912,0.02,912.5788,5.6817,59.5136,269.8910000000001
-1,-3517.75,77.9,-0.9409,-0.03,0.9915,0.0236,228.5709,5.6562,70.8688,257.1109999999999
-1,-4031.5,77.84,2.2855,-0.0213,0.9922,0.053373591549295774,912.5788,17.496899999999997,42.0202,264.272
-1,-4569.5,76.15,0.7227,-0.0229,0.9915,0.0378,184.8628,5.7914,37.2712,262.72968315301387
-1,-1363.875,63.93999999999998,4.9073,-0.0117,0.9867000000000001,0.0188,524.0522,6.5225,28.18,257.1109999999999
-1,-3117.75,65.01,2.28,-0.0095,0.9908,0.0478,215.2741,7.9299,26.8108,264.444
-1,-4898.75,77.9,0.9518,-0.0196,0.9912,0.0174,340.1166,4.6937,67.7249,262.72968315301387
-1,-5047.5,66.12,1.2836,-0.0191,0.9904,0.0293,171.0341,10.8175,28.3333,264.47
-1,-5834.5,78.11,0.7064,-0.0015,0.9913,0.09,45.0518,10.755,43.5233,264.272
-1,-4135.5,77.69,2.6873,-0.0146,0.9912,0.11042077464788733,172.81400000000002,8.9928,48.4441,262.72968315301387
-1,-3411.5,63.93999999999998,7.9755,0.0002,0.9905,0.0309,679.0672,8.9657,50.1253,262.72968315301387
-1,-4525.0,78.0,-0.6591,-0.0154,0.9914,0.053373591549295774,248.4371,9.0309,118.77044999999998,262.72968315301387
-1,-3771.5,63.93999999999998,-2.4609,-0.0207,0.9911,0.0189,173.8294,7.9861,66.2144,262.72968315301387
-1,-4740.25,78.0,-1.1391,-0.0242,0.9911,0.053373591549295774,256.2629,3.6874,69.12,257.1109999999999
-1,-4200.0,76.78,-4.1518,-0.0314,0.9911,0.053373591549295774,103.9663,8.9018,73.0077,262.72968315301387
-1,-1363.875,79.0,-0.6936,-0.0264,0.9911,0.0152,104.0401,7.3686,55.0206,257.1109999999999
-1,-1363.875,77.74,0.1891,-0.0072,0.9902,0.0213,139.5111,9.373,42.6117,266.336
-1,-3634.75,79.0,2.39,-0.0231,0.9904,0.053373591549295774,287.1694,4.1902,68.7831,262.72968315301387
-1,-3410.5,78.63,-0.9127,-0.0334,0.9911,0.11042077464788733,83.8053,6.99,64.5341,265.682
-1,-3860.25,65.11,0.9409,-0.025,0.9909,0.0165,543.5975,7.1541,57.971,257.1109999999999
-1,-1363.875,77.92,-2.0555,-0.018,0.9909,0.0219,199.2854,5.6024,41.8733,257.1109999999999
-1,-2726.25,63.93999999999998,-3.1455,-0.0174,0.9907,0.053373591549295774,308.6167,5.4566,35.6627,262.72968315301387
-1,-4375.25,76.78,1.5445,-0.0153,0.9907,0.0209,203.306,5.2362,38.143,262.72968315301387
-1,-1661.25,79.07,1.4373,-0.0313,0.9909,0.0154,216.6939,9.1253,79.8859,268.92400000000004
-1,-4828.5,77.92,-6.0445,-0.0209,0.9904,0.0494,203.2361,5.8761,48.5584,262.72968315301387
-1,-3918.0,78.33,1.3791,-0.0066,0.9908,0.11042077464788733,249.0641,11.5363,36.6791,257.1109999999999
-1,-2862.5,78.4,-0.9618,-0.0383,0.9907,0.053373591549295774,161.2253,7.3011,70.7368,262.72968315301387
-1,-4509.75,76.78,1.6073,-0.0283,0.9908,0.11042077464788733,495.4237,7.2065,43.7856,262.72968315301387
-1,-3827.0,77.9,-2.5727,-0.0295,0.9909,0.0131,272.9241,4.9506,47.7612,262.72968315301387
-1,-3697.5,76.61,3.3918,-0.0135,0.9908,0.053373591549295774,186.7019,5.6035,28.0193,264.272
-1,-3755.75,67.9049092676604,-1.3773,-0.0133,0.9904,0.053373591549295774,253.0025,5.3406,45.9096,264.272
-1,-1442.75,79.0,2.0336,-0.0246,0.9906,0.0247,314.2901,6.9923,32.57,263.43
-1,-3053.3333,79.05,1.5755,-0.0334,0.9908,0.0191,201.8587,11.3504,118.77044999999998,264.272
-1,-4047.0,76.89,2.5336,-0.0253,0.9906,0.0135,185.8324,7.7461,41.6851,257.1109999999999
-1,-2452.6667,75.71,-1.7327,-0.0185,0.9909,0.053373591549295774,543.0497,7.9724,70.4545,257.1109999999999
-1,-3889.5,78.29,-5.1655,-0.0154,0.9909,0.0226,260.5718,8.031,47.3804,257.1109999999999
-1,-5036.0,77.72,-5.0027,-0.0271,0.9909,0.0288,130.2421,5.8201,53.406000000000006,262.72968315301387
-1,-2389.25,75.71,-1.0082,-0.0265,0.9906,0.0444,195.5631,6.765,67.9245,266.724
-1,-3819.0,79.07,2.0591,-0.056650000000000006,0.9912,0.0191,361.4308,5.8946,39.3273,257.1109999999999
-1,-3334.25,76.89,-0.17,-0.0154,0.9907,0.053373591549295774,912.5788,5.2982,77.193,264.272
-1,-3999.3333,78.4,-1.8791,-0.0197,0.9908,0.11042077464788733,159.7631,7.536,52.8833,262.72968315301387
-1,-4643.5,78.0,2.1145,0.0021,0.991,0.0324,354.3384,8.4183,58.4927,262.72968315301387
-1,-5228.0,78.29,-0.9918,-0.0293,0.9908,0.053373591549295774,366.0386,6.8821,47.4674,262.72968315301387
-1,-4281.75,78.33,-0.8045,-0.0275,0.9908,0.0175,249.892,9.5093,55.1432,269.17400000000004
-1,-4518.5,77.63,0.5791,-0.004,0.991,0.053373591549295774,216.557,10.9154,32.6975,257.1109999999999
-1,-4703.0,63.93999999999998,-4.8145,-0.0184,0.991,0.053373591549295774,912.5788,5.9283,68.0628,257.1109999999999
-1,-2818.75,63.93999999999998,-0.0964,-0.0257,0.9911,0.053373591549295774,158.2516,5.0425,61.8847,262.72968315301387
-1,-3685.5,63.93999999999998,0.34,-0.0143,0.9904,0.0153,552.0163,17.496899999999997,54.6154,257.1109999999999
-1,-2905.75,63.93999999999998,1.5127,-0.022,0.9914,0.053373591549295774,251.4165,11.0293,40.4669,262.72968315301387
-1,-4359.25,79.05,-13.66915,-0.0188,0.9908,0.0149,116.8286,9.6816,58.9474,265.16
-1,-6375.125,76.88,0.0855,-0.0163,0.9908,0.053373591549295774,178.3153,6.0285,77.6014,266.738
-1,-6375.125,79.05,3.65,-0.0316,0.9913,0.019,845.7308,10.1487,46.2312,257.1109999999999
-1,-3437.5,79.03,5.1,-0.025,0.9909,0.053373591549295774,150.2362,7.7319,28.7179,257.1109999999999
-1,-3577.0,63.93999999999998,2.4673,-0.056650000000000006,0.9908,0.053373591549295774,387.8028,8.4227,53.092,267.298
-1,-2585.0,79.07,-2.6673,-0.0315,0.9904,0.0238,192.1586,8.9904,65.9039,257.1109999999999
-1,-5376.5,77.69,3.8,-0.0192,0.9913,0.0167,284.5089,8.2372,46.473,262.72968315301387
-1,-3954.25,65.43,0.3418,-0.0245,0.9914,0.0242,161.1239,9.9169,33.0579,264.272
-1,-6375.125,63.93999999999998,0.23,-0.0263,0.9912,0.053373591549295774,214.9331,6.6370000000000005,39.7516,262.72968315301387
-1,-4828.75,78.52,-0.7482,-0.0178,0.9904,0.053373591549295774,912.5788,6.3387,97.8304,257.1109999999999
-1,-1363.875,76.61,2.74,-0.056650000000000006,0.9907,0.0132,186.0125,6.8715,56.445,257.1109999999999
-1,-6375.125,78.4,0.1491,-0.0124,0.9912,0.0168,157.2246,6.7966,27.154,269.8910000000001
-1,-3538.25,67.9049092676604,1.4982,-0.0193,0.991,0.053373591549295774,448.6902,13.004,54.7579,264.272
-1,-3887.0,66.12,-0.3518,-0.0359,0.9906,0.0223,199.9817,9.8421,61.4458,262.72968315301387
-1,-5947.6667,66.55,1.7991,-0.0099,0.9905,0.11042077464788733,100.9765,14.029000000000002,32.0388,269.8910000000001
-1,-3604.0,78.0,-1.71,-0.056650000000000006,0.9912,0.053373591549295774,185.0,7.9957,38.4088,262.72968315301387
-1,-3806.75,76.89,2.1918,-0.0261,0.9909,0.053373591549295774,163.0059,6.4597,67.9452,262.72968315301387
-1,-4713.75,78.0,-0.2282,-0.0231,0.9906,0.0224,138.1798,8.73,59.2255,257.1109999999999
-1,-3420.75,77.84,-2.7427,-0.0272,0.9911,0.053373591549295774,912.5788,8.0913,60.6357,262.72968315301387
-1,-2439.25,78.4,1.0336,-0.0271,0.9911,0.053373591549295774,905.6609,10.1304,36.2869,262.72968315301387
-1,-3993.5,78.33,-1.2336,-0.0196,0.9907,0.0226,155.2898,8.7691,103.1289,262.72968315301387
-1,-2415.75,78.79,3.9309,-0.0199,0.9911,0.0152,534.942,17.496899999999997,48.1532,266.60400000000004
-1,-1758.0,63.93999999999998,3.1845,-0.0207,0.9908,0.0169,202.8684,10.3587,35.518,266.496
-1,-1363.875,75.71,3.5264,-0.0334,0.991,0.0168,197.0184,4.7362,75.5245,257.1109999999999
-1,-1363.875,76.61,0.8764,0.0038,0.9908,0.053373591549295774,0.0,5.5375,60.1367,268.764
-1,-4218.5,78.33,-1.9682,-0.0215,0.9905,0.0516,331.9923,5.2645,52.2003,257.1109999999999
-1,-4610.0,79.16,3.2964,-0.0234,0.9909,0.053373591549295774,175.7695,17.496899999999997,52.9323,257.1109999999999
-1,-5028.0,76.76,4.3818,-0.0193,0.9904,0.0242,226.0802,6.0884,90.2486,262.72968315301387
-1,-4250.25,79.0,0.5082,-0.0412,0.9911,0.0184,359.5695,10.6223,88.2521,262.72968315301387
-1,-4122.5,79.16,0.4373,-0.027,0.9911,0.053373591549295774,203.6621,17.496899999999997,46.3054,264.272
-1,-3473.3333,79.07,-0.6609,-0.0152,0.9915,0.0118,733.9076,6.7836,43.6236,257.1109999999999
-1,-1363.875,80.71,2.5055,-0.0187,0.9909,0.053373591549295774,459.9387,7.1836,74.277,269.8910000000001
-1,-1416.0,76.61,0.4027,-0.036,0.9903,0.0161,211.4687,4.8547,41.5045,267.446
-1,-3733.75,78.33,-1.2973,0.0096,0.9909,0.053373591549295774,530.0549,10.6068,26.2009,262.72968315301387
-1,-4028.6667,78.33,4.4827,-0.02,0.9904,0.0115,240.0797,9.2359,82.3848,262.72968315301387
-1,-2462.25,67.38,0.3036,-0.018,0.9912,0.0184,290.5838,17.496899999999997,48.1807,267.28
-1,-5003.75,65.74,2.5718,-0.0323,0.9908,0.0262,36.5194,9.5346,23.2558,262.72968315301387
-1,-4752.75,63.93999999999998,-0.0555,-0.0168,0.9908,0.053373591549295774,351.7907,5.2611,36.773,262.72968315301387
-1,-4134.5,78.29,-0.4455,-0.0163,0.9907,0.0337,148.2821,9.5205,67.2897,263.144
-1,-4354.75,78.38,-1.1582,-0.017,0.991,0.0334,197.1689,5.737,66.4962,262.72968315301387
-1,-4018.0,78.33,-0.4073,-0.0032,0.9909,0.053373591549295774,882.1574,17.496899999999997,32.9412,262.72968315301387
-1,-3832.5,78.0,0.1155,-0.0233,0.9906,0.0279999999999999,496.5886,5.5191,64.455,262.72968315301387
-1,-3665.75,78.0,-8.64,-0.0205,0.9904,0.0175,509.2655,5.0983,93.3333,262.72968315301387
-1,-3074.25,63.93999999999998,3.19,-0.0129,0.9905,0.053373591549295774,295.4537,7.2152,45.4756,262.72968315301387
-1,-3592.75,76.76,-2.0836,-0.0208,0.991,0.0123,173.792,11.2032,35.6627,262.72968315301387
-1,-1363.875,79.0,-1.1527,0.0127,0.9905,0.026,748.6621,7.7637,37.4846,263.496
-1,-3695.5,65.11,2.99,-0.025,0.9912,0.0168,355.1549,8.4123,20.6769,262.72968315301387
-1,-2602.5,78.63,1.5582,0.017100000000000004,0.9909,0.0192,238.3478,6.3474,68.8047,264.272
-1,-2958.5,76.61,-0.5464,-0.0103,0.9909,0.053373591549295774,644.7177,10.3861,22.6221,257.1109999999999
-1,-3778.6667,76.89,2.8618,-0.0072,0.9909,0.0222,387.2737,17.496899999999997,65.0177,265.708
-1,-3854.25,79.16,-4.4482,-0.025,0.9907,0.0184,315.6046,10.3633,89.1365,260.47
-1,-3871.75,78.04,2.43,-0.0098,0.9908,0.053373591549295774,348.8919,17.496899999999997,48.5584,264.272
-1,-3012.25,77.26,1.17,-0.0112,0.9904,0.11042077464788733,257.1827,5.5635,45.5516,257.1109999999999
-1,-1767.25,78.11,-1.93,-0.0189,0.9908,0.0174,136.3192,8.2803,39.3327,262.72968315301387
-1,-3479.25,76.76,2.6373,-0.0285,0.991,0.053373591549295774,245.2786,6.0537,36.1991,262.72968315301387
-1,-3948.25,77.26,3.4827,-0.0184,0.9905,0.0113,275.1586,8.4771,42.3707,266.786
-1,-3333.0,76.89,2.0173,-0.0184,0.9907,0.11042077464788733,601.9974,9.8158,42.3174,267.986
-1,-3996.25,78.68,1.5527,-0.0227,0.9911,0.0218,286.2463,10.8005,51.0638,263.406
-1,-4161.25,78.63,-8.6982,-0.0165,0.991,0.019,158.6366,7.5393,26.4059,257.1109999999999
-1,-4020.5,79.07,-2.3391,-0.0195,0.9908,0.053373591549295774,406.1801,7.4746,118.77044999999998,269.8910000000001
-1,-6238.25,78.95,4.1782,-0.0131,0.9911,0.0186,120.5028,17.496899999999997,59.0164,267.588
-1,-3566.75,78.52,4.1455,0.003,0.991,0.0174,307.3829,6.7873,92.4623,264.272
-1,-1363.875,76.61,4.0555,-0.0232,0.9906,0.053373591549295774,74.5671,17.496899999999997,58.0357,264.272
-1,-3227.5,75.71,1.54,-0.0194,0.9913,0.053373591549295774,176.0407,7.6827,118.77044999999998,267.416
-1,-3897.25,67.9049092676604,2.8627,-0.0239,0.9908,0.053373591549295774,162.4918,11.3066,58.2659,268.26
-1,-4262.0,67.9049092676604,1.7755,-0.0145,0.9903,0.0192,74.5229,5.742999999999999,36.0106,264.272
-1,-4317.0,79.05,1.9255,-0.0118,0.9911,0.053373591549295774,130.7042,9.5774,60.1093,268.74
-1,-3386.75,78.04,-1.3727,-0.0232,0.9908,0.0302,79.9557,5.9076,42.6966,264.46
-1,-3961.0,78.04,2.6218,-0.0246,0.9911,0.053373591549295774,227.3461,5.7486,61.3861,269.8910000000001
-1,-1363.875,76.76,-0.7782,-0.0056,0.9911,0.033,912.5788,11.5032,45.6345,257.1109999999999
-1,-3833.75,63.93999999999998,-0.3918,-0.0137,0.9917,0.019,402.1703,4.6356,26.5089,263.398
-1,-2782.25,80.01,-0.9691,-0.0389,0.9904,0.11042077464788733,647.3544,8.7353,24.2424,257.1109999999999
-1,-4134.0,75.71,5.0955,-0.0255,0.9909,0.0142,633.4417,17.496899999999997,62.5337,266.808
-1,-5712.5,78.29,-1.1173,-0.0239,0.9908,0.053373591549295774,166.5761,7.5085,45.9016,262.72968315301387
-1,-2617.5,78.04,3.3364,-0.0243,0.9908,0.0269,204.3502,6.1805,56.7089,262.72968315301387
-1,-1363.875,78.04,0.9827,-0.0167,0.9908,0.0139999999999999,147.7258,4.8901,63.0588,264.272
-1,-3856.25,63.93999999999998,-0.6727,0.0032,0.9913,0.0126,228.8202,17.496899999999997,29.3333,265.788
-1,-4299.75,80.01,-0.7891,-0.0336,0.9905,0.0205,462.2355,3.5133,66.941,260.844
-1,-5398.5,63.93999999999998,1.7618,-0.0212,0.9906,0.0198,106.0483,17.496899999999997,45.6576,264.272
-1,-3457.5,80.01,2.4582,-0.0174,0.9918,0.0214,347.6707,7.6294,55.7769,257.1109999999999
-1,-4485.25,79.47,2.9373,-0.0231,0.9909,0.0169,161.6238,11.7972,42.0538,264.272
-1,-3594.0,63.93999999999998,1.9491,-0.0402,0.9918,0.0222,912.5788,10.0452,32.3497,257.1109999999999
-1,-4602.25,79.47,-1.4191,-0.056650000000000006,0.9906,0.0146,212.7949,9.2636,36.8715,264.272
-1,-3541.25,77.76,0.2527,-0.0253,0.9919,0.022,214.8302,7.0589,32.1142,257.1109999999999
-1,-2375.5,76.15,1.5927,-0.0185,0.9909,0.053373591549295774,584.2416,17.496899999999997,44.5033,257.1109999999999
-1,-3871.75,79.47,1.1845,0.0138,0.9916,0.0152,317.0457,7.1421,31.769,264.272
-1,-6172.25,77.76,-1.5764,-0.0196,0.9908,0.0139999999999999,171.3367,7.279,28.6674,259.97
-1,-4040.25,79.0,-0.2718,-0.0167,0.9916,0.0185,912.5788,5.8388,53.076,257.1109999999999
-1,-3600.5,80.01,-2.0291,-0.0319,0.9919,0.0156,912.5788,8.7639,118.77044999999998,262.72968315301387
-1,-4332.5,65.11,3.5355,-0.0223,0.9914,0.0171,203.7685,6.4605,44.1454,257.1109999999999
-1,-3622.25,80.28,0.8236,-0.0055,0.9905,0.11042077464788733,852.5573,4.7765,35.5556,258.596
-1,-3514.25,65.74,-2.5836,-0.0079,0.9918,0.0293,505.4483,10.32,40.6936,262.72968315301387
-1,-3871.75,80.31,3.4491,-0.0007,0.9908,0.053373591549295774,912.5788,4.8101,59.3438,257.1109999999999
-1,-1363.875,80.31,1.0518,-0.0038,0.9909,0.053373591549295774,96.5345,4.6975,60.0791,264.272
-1,-3773.3333,80.31,3.4391,-0.0016,0.9908,0.053373591549295774,73.9594,6.1026,34.2688,264.272
-1,-6375.125,77.89,-1.89,-0.0168,0.9906,0.053373591549295774,269.9474,17.496899999999997,78.8235,264.272
-1,-4508.0,80.91,1.1627,-0.02,0.9912,0.053373591549295774,492.1311,5.9438,37.3333,264.272
-1,-3328.75,66.55,-0.3236,-0.0309,0.9917,0.053373591549295774,216.5123,4.2815,33.9703,263.058
-1,-3014.3333,81.27,2.1645,-0.0075,0.9905,0.053373591549295774,213.9554,17.496899999999997,69.5103,264.272
-1,-3576.0,78.04,-1.9891,-0.0047,0.9909,0.053373591549295774,432.3579,5.3504,63.5579,261.994
-1,-4223.5,77.76,-0.2482,-0.0309,0.9909,0.0354,332.6022,6.4129,30.2895,257.1109999999999
-1,-5903.75,81.27,-1.6436,-0.008,0.991,0.053373591549295774,326.1559,17.496899999999997,47.36,261.24
-1,-4400.25,80.91,5.1773,-0.056650000000000006,0.9906,0.053373591549295774,166.7461,17.496899999999997,60.1002,257.1109999999999
-1,-3701.25,63.93999999999998,5.8045,-0.0191,0.9907,0.0177,114.4097,9.4971,36.8825,260.13
-1,-4237.0,65.74,-2.3691,-0.0114,0.9908,0.0205,457.4706,7.3416,35.2941,260.538
-1,-4241.5,81.27,5.9491,-0.0187,0.9913,0.053373591549295774,152.8995,4.2523,32.491,263.072
-1,-3963.75,81.27,5.4964,-0.0053,0.9914,0.053373591549295774,460.5188,9.709,53.6082,264.272
-1,-1363.875,80.28,4.1464,0.0125,0.9908,0.053373591549295774,398.1242,10.7327,62.7054,259.932
-1,-3806.2997336741214,85.4,3.8164,0.0093,0.9915,0.0212,401.81475022364225,8.8149,94.8454,263.928
-1,-3558.0,79.16,2.7582,-0.0178,0.9909,0.0139999999999999,198.5336,17.496899999999997,80.4829,264.272
-1,-6375.125,63.93999999999998,-3.0355,-0.0152,0.9914,0.0395,231.1369,7.1736,85.8991,258.712
-1,-4452.0,78.33,-1.0991,-0.0128,0.9909,0.051,158.0021,8.0657,35.2423,257.1109999999999
-1,-1363.875,76.61,-0.9045,-0.0253,0.9905,0.0157,195.8884,5.0826,18.929,264.272
-1,-3958.25,80.28,0.0282,-0.0061,0.9911,0.0139999999999999,316.7339,8.1554,31.7386,257.1109999999999
-1,-5615.0,77.44,-2.1173,-0.0174,0.9904,0.0299,487.2606,17.496899999999997,48.1283,264.272
-1,-3563.75,79.47,-3.1518,-0.0149,0.9907,0.053373591549295774,87.3971,17.496899999999997,14.1113,263.106
-1,-3768.5,81.55,-1.4173,-0.0196,0.991,0.053373591549295774,589.2166,17.496899999999997,25.2308,257.1109999999999
-1,-3546.25,65.74,0.8536,-0.0126,0.9905,0.0534,281.185,17.496899999999997,61.4439,257.1109999999999
-1,-4594.6667,81.55,-0.1391,-0.0093,0.9907,0.053373591549295774,348.2713,9.0863,37.7358,264.272
-1,-3988.0,81.55,-1.9982,0.0038,0.9905,0.053373591549295774,912.5788,17.496899999999997,59.97,264.272
-1,-3951.75,81.55,0.5564,-0.031,0.9908,0.053373591549295774,345.001,9.1618,43.1206,260.576
-1,-4368.25,77.76,-0.2418,-0.0095,0.9905,0.0316,229.2762,7.9054,57.7947,259.954
-1,-1363.875,80.93,-1.7136,-0.0341,0.9909,0.053373591549295774,912.5788,17.496899999999997,103.2609,264.272
-1,-4688.5,80.91,-1.3073,0.0009,0.9908,0.053373591549295774,867.3963,4.8806,57.8313,264.272
-1,-3308.5,80.55,0.8827,-0.0115,0.9911,0.053373591549295774,320.0473,5.3942,87.7583,257.1109999999999
-1,-1363.875,65.11,3.2655,-0.0169,0.9915,0.053373591549295774,912.5788,8.4157,118.77044999999998,264.36
-1,-5154.5,79.53,1.0673,-0.0226,0.9912,0.053373591549295774,194.548,17.496899999999997,52.5469,257.1109999999999
-1,-5052.25,80.28,-0.1773,-0.0143,0.9908,0.11042077464788733,203.5704,4.2886,31.5789,262.55
-1,-3446.0,81.55,3.0791,-0.0122,0.9916,0.0191,304.4722,3.3629,35.1931,257.1109999999999
-1,-3457.6667,79.71,3.6664,-0.0476,0.9915,0.0144,912.5788,4.4575,65.7224,260.29400000000004
-1,-3757.0,78.49,4.0555,-0.0203,0.9907,0.053373591549295774,334.4173,7.3755,59.2593,257.1109999999999
-1,-1363.875,81.55,-3.2082,-0.0037,0.9914,0.0486,34.5965,8.6841,69.4476,264.272
-1,-3888.5,79.31,-2.1182,-0.0513,0.9908,0.053373591549295774,109.6521,4.4555,64.4362,257.1109999999999
-1,-2830.5,81.06,0.4855,-0.0177,0.9905,0.053373591549295774,626.3295,8.6807,48.0874,268.968
