Pass/Fail,Sensor_0,Sensor_2,Sensor_4,Sensor_12,Sensor_23,Sensor_25,Sensor_26,Sensor_33,Sensor_38,Sensor_40,Sensor_41,Sensor_59,Sensor_63,Sensor_64,Sensor_65,Sensor_71,Sensor_78,Sensor_79,Sensor_81,Sensor_89,Sensor_99,Sensor_112,Sensor_116,Sensor_117,Sensor_120,Sensor_121,Sensor_138,Sensor_153,Sensor_156,Sensor_159,Sensor_162,Sensor_170,Sensor_171,Sensor_184,Sensor_210,Sensor_211,Sensor_212,Sensor_217,Sensor_222,Sensor_227,Sensor_228,Sensor_247,Sensor_267,Sensor_270,Sensor_291,Sensor_294,Sensor_295,Sensor_297,Sensor_301,Sensor_306,Sensor_320,Sensor_337,Sensor_339,Sensor_344,Sensor_348,Sensor_349,Sensor_350,Sensor_352,Sensor_355,Sensor_356,Sensor_359,Sensor_360,Sensor_385,Sensor_411,Sensor_412,Sensor_423,Sensor_426,Sensor_429,Sensor_433,Sensor_435,Sensor_441,Sensor_460,Sensor_471,Sensor_475,Sensor_476,Sensor_491,Sensor_494,Sensor_495,Sensor_496,Sensor_510,Sensor_539,Sensor_551,Sensor_553,Sensor_554,Sensor_557,Sensor_560,Sensor_561,Sensor_562,Sensor_565,Sensor_567,Sensor_569,Sensor_571,Sensor_572,Sensor_574,Sensor_575,Sensor_576,Sensor_583,Sensor_585,Sensor_589
-1,3020.29,2217.8111,0.9618,201.6603,-2439.25,0.9725,1.8847,8.5891,86.7366,78.4,2.915,1.0336,9.9475,18.9664,24.3057,74.0842,-0.0272,0.0113,-0.0271,0.2051,-0.0074,0.457537676056338,0.9911,58.0262,6.2503,15.9,54.3999,0.0078,0.128,1952.0,128.0,0.969,0.0613,0.1415,0.0858,0.0447,0.0976,0.0661,0.0069,0.0136,0.013,0.053373591549295774,0.0362,36.9695,0.045799999999999993,905.6609,320.501,58.6593,0.8913,0.0228,0.0366,1.3601,11.3364,26.2663,0.0243,0.02,0.0437,0.0245,0.0347,2.4813,0.0147,0.0022,0.011426995305164318,2.4529,12.9057,70.6281,0.8006,9.13815,8.1933,4.4038,1.1255,23.1457,10.1304,4.9923,19.305,1.3787,0.7131,3.2013,62.8936,36.2869,1.5456,1.32,6.196000000000001,0.5259,1.6299,0.0236,9.4814,262.72968315301387,0.1456095054095827,0.06008639876352396,21.11767403400309,2.1127,6.38,2.4093,0.0788,1.1929,0.0147,2.9338,68.9871
-1,3011.84,2167.9444,1.414,200.6684,-3993.5,1.002,1.8865,8.5855,86.8774,78.33,2.809,-1.2336,14.0173,21.2336,26.3006,113.6753,-0.053,0.0065,-0.0196,0.1895,0.0177,0.4616,0.9907,58.5978,6.2024,15.91,64.7998,0.006,0.0553,350.0,77.0,0.8273,0.1027,0.068,0.1018,0.0263,0.032,0.0682,0.0006,0.0137,0.0114,0.0226,0.0272,26.2466,0.0201,155.2898,230.5188,34.4384,1.126,0.0387,0.0187,1.4579,7.2028,21.3245,0.0256,0.0122,0.0148,0.0269,0.0319,1.8408,0.0256,0.0002,0.0057,2.989,17.3514,61.4622,0.6162,3.9309,4.9774,4.0816,0.9588,14.6368,8.7691,3.2648,7.0745,2.8719,0.0605,6.1597,18.6585,103.1289,1.1659,1.2307115531752104,7.703873527161439,0.5036574598316756,1.6230700076511093,0.068,37.5266,262.72968315301387,0.1456095054095827,0.06008639876352396,21.11767403400309,2.2003,7.39,2.6867,0.1132,1.3786,0.0155,3.0919,44.3686
-1,2979.45,2217.8111,0.9618,201.3674,-2415.75,1.2977,2.0475,8.5135,86.6662,78.79,3.194,3.9309,15.899,16.0691,22.9785,49.1709,-0.0425,0.0246,-0.0199,0.2225,-0.0223,0.4629999999999999,0.9911,58.3402,6.2389,15.79,54.3999,0.0094,0.0461,1168.0,1874.0,0.8867,0.0417,0.1769,0.0963,0.0559999999999999,0.0369,0.0986,0.013699999999999999,0.0141,0.0102,0.0152,0.044,29.8946,0.0167,534.942,300.5067,833.2321,0.7596,0.0162,0.0475,4.6865,9.998,34.3925,0.0262,0.027,0.0177,0.0258,0.05,1.3038,0.0135,0.0046,0.0044,2.4529,12.9057,66.7992,0.9634,3.2784,103.5645,7.8632,1.0393,21.9452,17.496899999999997,4.7039,47.11495000000001,1.7787,1.3944999999999999,6.7248,62.8936,48.1532,1.8615,1.1,9.5875,0.4366,1.4369,0.0488,25.3822,266.60400000000004,0.093,0.0415,13.7846,2.0618,5.41,1.8927,0.108,1.0039,0.0115,2.2880000000000003,44.3686
-1,3098.04,2236.0667,1.4834,204.0978,-1758.0,0.9985,1.8815,8.5779,86.6492,63.93999999999998,5.019,3.1845,9.7867,16.8155,22.1925,58.7355,-0.0317,-0.004,-0.0207,0.1974,0.0139999999999999,0.4603,0.9908,58.446000000000005,6.3111,15.91,50.2998,0.0139999999999999,0.128,470.0,494.0,0.8687,0.0754,0.0768,0.0671,0.0502,0.106,0.0644,0.0011,0.0137,0.0169,0.0169,0.0476,29.26029052496799,0.045799999999999993,202.8684,349.1718,218.1519,0.7748,0.0304,0.0247,1.4875,11.0134,25.6151,0.0182,0.0227,0.0497,0.0148,0.0325,0.7907,0.0126,0.0004,0.005,2.2495,14.0613,75.1148,1.4507,9.13815,36.2502,4.8897,1.0189,8.4841,10.3587,5.1403,47.11495000000001,1.6374,0.1141,5.5042,43.6699,35.518,2.0308,1.2307115531752104,7.703873527161439,0.5036574598316756,1.6230700076511093,0.0392,23.0054,266.496,0.1389,0.068,18.5959,2.0317,8.65,2.8943,0.1071,1.62,0.0165,3.2777,44.3686
-1,3080.57,2217.8667,1.5487,198.8787,-1363.875,0.9818,1.8915,8.7662,86.5018,75.71,3.408,3.5264,17.77,16.4736,21.3934,114.4851,-0.0348,-0.0253,-0.0334,0.1945,-0.04,0.4593,0.991,56.2786,6.379,15.95,46.6001,0.0091,0.0482,466.0,120.0,0.48,0.0611,0.0879,0.0658,0.0583,0.1138,0.0866,0.0005,0.0205,0.0236,0.0168,0.0321,30.132,0.0177,197.0184,267.6009,54.0,0.9407,0.0286,0.0294,1.6294,8.6886,20.3779,0.022,0.0262,0.0481,0.0276,0.0471,1.9903,0.0094,0.0002,0.0052,2.1011,15.4474,55.8239,0.9338,3.4237,9.0293,4.7581,0.57,18.111,4.7362,4.2638,12.7849,1.5671,0.0506,7.3808,8.0239,75.5245,1.3769999999999998,1.2307115531752104,7.703873527161439,0.5036574598316756,1.6230700076511093,0.068,37.5266,257.1109999999999,0.2034,0.0871,24.6499,2.2723,8.0,2.7908,0.0892,1.5023,0.0191,3.839,44.3686
-1,2938.11,2233.1556,1.5188,197.7375,-1363.875,0.67205,1.7109999999999996,8.7696,86.5639,76.61,3.317,0.8764,18.5282,19.1236,27.1747,52.3699,-0.0473,0.0198,0.0038,0.1968,0.0186,0.457537676056338,0.9908,58.674,6.2538,15.91,57.2,0.0149,0.0723,0.0,0.0,0.34,0.1166,0.0658,0.1004,0.0391,0.12045,0.0974,0.0093,0.019,0.0104,0.053373591549295774,0.0476,28.9688,0.0268,0.0,0.0,0.0,1.118,0.0426,0.0194,3.3387,9.8742,27.8252,0.0254,0.0192,0.055099999999999996,0.0211,0.0528,1.8525,0.0099,0.0023,0.011426995305164318,2.5614,12.5214,69.5708,1.5416,5.1639,0.0,0.0,0.3963,30.6797,5.5375,4.4414,47.11495000000001,2.8899,0.9397,4.5664,17.539,60.1367,2.0308,0.39,7.7469,0.1776,0.5041,0.0297,10.8507,268.764,0.0905,0.037,13.1139,2.0618,5.41,1.8927,0.108,1.0039,0.0216,4.3178,44.3686
-1,3073.57,2171.3222,0.8066,197.7105,-4218.5,1.2908,2.0042,8.5334,86.8109,78.33,3.342,-1.9682,13.4528,21.9682,26.565,76.3119,-0.0237,0.0045,-0.0215,0.1611,0.0177,0.4636,0.9905,58.7098,6.3217,15.9,60.0,0.009,0.0254,745.0,3635.0,0.845,0.0722,0.0825,0.068,0.0523,0.0425,0.0865,0.0022,0.0128,0.0119,0.0516,0.0362,30.3453,0.0094,331.9923,164.3705,1663.2356,0.6353,0.031,0.0251,2.0669,8.1737,28.4591,0.0163,0.0217,0.0206,0.0115,0.0442,1.2162,0.0148,0.0007,0.0124,2.7633,23.2963,66.5461,0.928,1.8092,427.1445,4.0913,0.9826,24.6721,5.2645,3.7945,34.6769,1.6298,0.2241,10.999,30.0314,52.2003,1.5456,1.15,7.8732,0.5114,1.4305,0.0695,36.9618,257.1109999999999,0.1502,0.0561,24.7768,2.1201,8.02,2.5875,0.0563,1.5061,0.0137,2.7576,44.3686
-1,3057.31,2214.9333,1.0203,197.739,-4610.0,1.0097,1.859,9.1156,86.8518,79.16,2.719,3.2964,8.3183,16.7036,21.2894,82.6698,0.0056,-0.0161,-0.0234,0.1993,-0.1042,0.457537676056338,0.9909,58.7207,6.0576,15.96,54.5,0.0091,0.053,368.0,140.0,0.6989,0.1288,0.1019,0.0933,0.0428,0.0304,0.0395,0.0008,0.0173,0.0236,0.053373591549295774,0.0311,29.3985,0.019,175.7695,169.5897,67.4957,1.01,0.0487,0.0318,2.6425,9.0705,38.2382,0.0264,0.0205,0.0135,0.0349,0.0222,1.2787,0.0301,0.0003,0.011426995305164318,2.4606,13.3161,50.4193,0.9383,3.7348,9.78,2.7434,0.8217,18.4257,17.496899999999997,3.828,33.6216,2.9827,0.0819999999999999,4.5719,11.5363,52.9323,1.3313,1.28,7.6952,0.4998,1.7834,0.0928,43.8076,257.1109999999999,0.1365,0.0575,17.3613,2.0223,9.29,3.2513,0.0801,1.7505,0.0175,3.4736,44.3686
-1,2979.86,2229.3333,1.5123,200.7038,-5028.0,0.9662,1.8895,8.7568,86.5928,76.76,3.341,4.3818,14.5473,15.6182,23.4325,86.9581,-0.071,-0.0307,-0.0193,0.2319,-0.1014,0.4635,0.9904,58.2081,6.488,15.94,75.5,0.0103,0.0586,537.0,233.0,0.497,0.1144,0.1116,0.1105,0.0484,0.0395,0.0568,0.013699999999999999,0.0177,0.0177,0.0242,0.0357,45.32809999999999,0.0205,226.0802,299.2662,107.1086,0.5302,0.0442,0.0386,1.1288,8.529,28.5708,0.0291,0.0206,0.0167,0.0278,0.0277,2.1893,0.0238,0.0046,0.0065,3.3867,9.8446,100.6084,1.065,4.2408,18.3935,4.2868,0.5799,20.9068,6.0884,4.1473,19.0645,1.8732,1.3944999999999999,7.9551,62.8936,90.2486,1.5249,1.2307115531752104,7.703873527161439,0.5036574598316756,1.6230700076511093,0.0546,31.8804,262.72968315301387,0.1456095054095827,0.06008639876352396,21.11767403400309,2.0862,6.23,2.2294,0.0738,1.1635,0.0128,2.5621,44.3686
-1,3113.13,2159.0556,0.8184,198.3094,-4250.25,1.2745,2.0125,8.5615,86.8706,79.0,3.478,0.5082,10.123,19.4918,25.6003,50.3974,-0.036,-0.0006,-0.0412,0.1608,0.0242,0.4532,0.9911,58.1012,6.2857,15.89,50.3999,0.0056,0.0676,876.0,809.0,0.7187,0.1334,0.105,0.0573,0.0477,0.0311,0.0614,0.0034,0.0119,0.0142,0.0184,0.0291,30.3453,0.0217,359.5695,240.5695,330.9149,0.8382,0.0542,0.0327,1.2502,11.0862,14.9223,0.0168,0.0246,0.0158,0.0198,0.0337,1.7123,0.0145,0.0011,0.005,2.3343,30.5834,48.2104,0.5732,4.8636,685.5932,2.9317,0.8320000000000001,20.8534,10.6223,5.2352,27.2256,1.6683,0.3463,6.5704,23.1045,88.2521,1.2444,1.62,7.7574,0.674,1.9999,0.0593,34.2197,262.72968315301387,0.1456095054095827,0.06008639876352396,21.11767403400309,2.0363,9.32,3.3176,0.1132,1.7496,0.0124,2.5106,44.3686
-1,3094.95,2201.0667,1.4148,204.0975,-4122.5,0.9963,1.8848,9.1156,86.8518,79.16,2.719,0.4373,10.1415,19.5627,24.5833,84.6278,-0.0027,-0.0121,-0.027,0.2023,0.0046,0.457537676056338,0.9911,58.4098,6.2166,15.96,44.6001,0.0096,0.128,384.0,293.0,0.6989,0.1288,0.1325,0.0623,0.0553,0.03,0.0555,0.0009,0.0173,0.0122,0.053373591549295774,0.0415,29.3985,0.045799999999999993,203.6621,208.3403,120.1804,0.8958,0.0487,0.0365,5.21395,10.7806,25.3113,0.0215,0.0279999999999999,0.0133,0.0257,0.0237,1.4874,0.0217,0.0002,0.011426995305164318,2.0263,16.4528,94.9302,0.9926,9.13815,20.8097,4.1385,0.8217,25.0758,17.496899999999997,5.4939,27.9109,2.4152,0.0884,6.4264,11.3741,46.3054,1.7798,1.1,9.1131,0.49,1.4898,0.0349,12.6436,264.272,0.0877,0.0382,15.4662,2.7395,13.35,4.0485,0.18730000000000002,2.5067,0.026000000000000006,5.21645,200.1816
-1,2978.89,2217.8111,0.9618,200.4547,-3473.3333,1.3090000000000002,1.9788,8.7812,86.6597,79.07,3.103,-0.6609,13.1609,20.6609,25.3772,64.1065,-0.0312,-0.0054,-0.0152,0.1902,-0.0735,0.4595,0.9915,57.7275,6.2555,15.79,54.3999,0.0092,0.0347,1658.0,17919.5,0.7017,0.0929,0.0825,0.0547,0.054,0.0481,0.0818,0.0023,0.0275,0.0211,0.0118,0.044,31.9114,0.0123,733.9076,220.9472,8994.62525,1.0055,0.0383,0.0203,1.5688,8.1279,24.5822,0.0138,0.0266,0.0216,0.016,0.0415,1.5705,0.0111,0.0007,0.0038,2.4529,12.9057,67.317,0.9545,2.4827,393.5487,6.115,0.8231,22.4884,6.7836,3.861,47.11495000000001,2.6544,0.2378,3.9079,11.1202,43.6236,1.8615,2.17,7.7901,0.8497,2.7273,0.1527,82.0961,257.1109999999999,0.2104,0.095,25.1091,2.1073,6.83,2.3248,0.0937,1.2725,0.0146,2.9091,200.1816
-1,3005.61,2214.9333,1.0203,203.3658,-1363.875,1.3165,1.9752,8.3331,86.993,80.71,2.903,2.5055,10.5073,17.4945,23.1487,73.2039,-0.0394,-0.0166,-0.0187,0.1962,0.0493,0.457537676056338,0.9909,58.9346,6.4523,15.94,54.5,0.0167,0.0659,1006.0,10966.0,0.7984,0.1227,0.1124,0.0779,0.0619,0.0287,0.0977,0.0024,0.0062,0.0107,0.053373591549295774,0.0357,24.4938,0.0202,459.9387,144.4123,6300.562,0.4472,0.0452,0.0322,2.9314,5.702999999999999,35.0658,0.0196,0.027,0.013,0.0235,0.0528,1.2517,0.018,0.0009,0.011426995305164318,2.4606,13.3161,88.5866,1.7385,4.6588,216.2066,6.9358,0.9396,15.5583,7.1836,2.7887,47.11495000000001,2.3819,0.2461,8.3723,10.5934,74.277,1.5249,1.94,6.6975,0.7391,2.6177,0.0928,43.8076,269.8910000000001,0.0813,0.0394,12.0531,1.9971,7.0,2.1819,0.1139,1.3033,0.0142,2.8381,200.1816
-1,2965.5,2184.8889,1.3378,198.0801,-1416.0,0.9892,1.8965,8.7696,86.5639,76.61,3.317,0.4027,21.129,19.5973,27.2715,106.088,-0.0579,0.0189,-0.036,0.213,0.0465,0.4646,0.9903,58.2499,6.1249,15.79,52.2002,0.0137,0.0758,479.0,222.0,0.34,0.1166,0.171,0.1012,0.0437,0.12045,0.0296,0.0093,0.0164,0.0174,0.0161,0.044,28.9688,0.0277,211.4687,259.531,96.4659,1.1147,0.0426,0.0508,3.5008,6.1587,18.9749,0.0245,0.0204,0.055099999999999996,0.0249,0.013,1.8073,0.0249,0.0023,0.0043,2.3891,20.6933,57.6191,1.4187,5.4219,17.64,4.851,0.3963,28.5148,4.8547,3.3585,14.0388,0.5558,0.9397,4.5664,55.8263,41.5045,1.8615,1.2307115531752104,7.703873527161439,0.5036574598316756,1.6230700076511093,0.0323,12.6465,267.446,0.0226,0.0095,3.2908,2.0862,6.23,2.2294,0.0738,1.1635,0.0128,2.5672,200.1816
-1,2933.05,2229.3333,1.5123,199.0942,-3733.75,1.3088,2.018,8.5334,86.8109,78.33,3.342,-1.2973,7.9873,21.2973,27.5945,73.2395,-0.0687,0.0442,0.0096,0.161,-0.0019,0.457537676056338,0.9909,58.9243,6.3383,15.91,75.5,0.0041,0.0969999999999999,1080.0,1885.0,0.845,0.0722,0.0694,0.0863,0.0659,0.0342,0.0457,0.0009,0.03,0.0322,0.053373591549295774,0.0476,26.5607,0.0361,530.0549,144.8962,818.6975,0.7073,0.031,0.0239,4.3824,10.3497,38.5306,0.0263,0.0278,0.0162,0.0306,0.019,2.0699,0.0116,0.0002,0.011426995305164318,3.3867,9.8446,48.5237,0.4218,6.9541,360.0764,7.9782,0.9826,8.3079,10.6068,5.0325,47.11495000000001,4.1709,0.0887,4.6352,23.2484,26.2009,2.0308,1.2307115531752104,7.703873527161439,0.5036574598316756,1.6230700076511093,0.1407,46.86600000000001,262.72968315301387,0.1456095054095827,0.06008639876352396,21.11767403400309,2.0464,8.89,2.9168,0.108,1.6658,0.0125,2.5131,200.1816
-1,2970.25,2233.1556,1.5188,197.6898,-4028.6667,0.9785,1.884,8.5855,86.8774,78.33,2.809,4.4827,13.8091,15.5173,22.9589,71.8835,-0.0372,0.0233,-0.02,0.1929,-0.0084,0.4613,0.9904,58.5997,6.3432,15.86,57.2,0.0086,0.0166,564.0,183.0,0.8273,0.1027,0.1613,0.0555,0.053,0.036,0.0693,0.0005,0.0112,0.0165,0.0115,0.0463,22.0976,0.0069999999999999,240.0797,288.6432,92.6728,1.102,0.0387,0.0436,2.2062,10.1125,30.988000000000003,0.017,0.0216,0.015,0.0173,0.0332,1.3707,0.0139999999999999,0.0001,0.0035,2.5614,12.5214,81.4148,0.8849,1.1833,12.2224,5.3609,0.9588,17.8885,9.2359,4.5736,47.11495000000001,2.2255,0.0491,7.7547,15.6658,82.3848,1.9616,0.76,8.4355,0.2968,1.0381,0.0298,11.483,262.72968315301387,0.1456095054095827,0.06008639876352396,21.11767403400309,2.1214,7.94,2.9632,0.0567,1.4867,0.0167,3.3313,26.143
-1,3005.8,2233.1556,1.5188,204.4079,-2462.25,1.298,2.0075,9.308,86.87200000000001,67.38,3.616,0.3036,9.2543,19.6964,24.4119,80.3197,-0.045,-0.0218,-0.018,0.1941,-0.0493,0.4652,0.9912,56.5454,6.3138,15.9,57.2,0.0184,0.0161,550.0,1981.0,0.8537,0.0296,0.1631,0.073,0.0563,0.0804,0.0755,0.0009,0.0126,0.0152,0.0184,0.0362,29.5111,0.0059,290.5838,126.0344,890.9019,0.5745,0.0154,0.0402,4.0988,9.9663,26.5933,0.0216,0.0247,0.0388,0.0123,0.0421,1.4971,0.0133,0.0003,0.0053,2.5614,12.5214,78.1881,1.9183,1.1463,647.915,2.939,1.0078,40.8202,17.496899999999997,4.7271,28.1906,4.941799999999999,0.0948,5.3259,14.8469,48.1807,1.5456,1.2307115531752104,7.703873527161439,0.5036574598316756,1.6230700076511093,0.0413,20.7785,267.28,0.0666,0.0294,7.2011,2.1422,8.21,3.0013,0.0761,1.5463,0.0097,1.9438,26.143
-1,3015.13,2233.1556,1.5188,197.8371,-5003.75,1.267,2.0015,9.6938,87.0735,65.74,3.08,2.5718,10.6835,17.4282,20.9109,111.2468,-0.1272,0.0017,-0.0323,0.1966,0.0446,0.4589,0.9908,57.9423,6.432,15.79,57.2,0.0129,0.0269,80.0,3123.0,0.8270000000000001,0.0479,0.0819999999999999,0.0846,0.0323,0.077,0.1626,0.0031,0.0196,0.016,0.0262,0.044,33.4829,0.0095,36.5194,117.6974,1280.2351,0.8105,0.019,0.0226,0.9388,10.851,7.7358,0.024,0.0134,0.0315,0.0258,0.0764,1.3458,0.0258,0.0008,0.0067,2.5614,12.5214,51.49,1.3329,1.8942,175.4494,2.698,0.9729,18.1283,9.5346,4.9226,4.6963,2.5973,0.3164,6.9149,49.5015,23.2558,1.8615,1.2307115531752104,7.703873527161439,0.5036574598316756,1.6230700076511093,0.0392,23.0054,262.72968315301387,0.1456095054095827,0.06008639876352396,21.11767403400309,2.3371,15.390000000000002,5.3345,0.18730000000000002,2.8874999999999993,0.0164,3.2712,26.143
-1,3110.23,2184.8889,1.3378,200.6713,-4752.75,1.2697,1.993,8.7283,86.6108,63.93999999999998,5.025,-0.0555,13.9354,20.0555,25.7896,70.0063,-0.0173,0.0164,-0.0168,0.1954,0.0353,0.457537676056338,0.9908,58.3544,6.2418,15.79,52.2002,0.0167,0.0339,754.0,794.0,0.5116,0.0342,0.044,0.1288,0.0464,0.1175,0.0733,0.001,0.0106,0.0131,0.053373591549295774,0.044,24.2638,0.0133,351.7907,232.8896,349.396,0.654,0.0153,0.0133,3.1617,9.6406,31.7818,0.0307,0.0197,0.0503,0.0237,0.0389,1.0086,0.0127,0.0003,0.011426995305164318,2.3891,20.6933,164.29784999999998,1.7427,2.4031,22.3741,5.4691,0.604,21.7744,5.2611,4.4929,45.8573,1.8158,0.0969,4.6431,14.0808,36.773,1.8615,1.2307115531752104,7.703873527161439,0.5036574598316756,1.6230700076511093,0.036,10.9099,262.72968315301387,0.1456095054095827,0.06008639876352396,21.11767403400309,2.2358,8.1,2.7176,0.1176,1.5213,0.0126,2.5513,26.143
-1,3018.34,2217.8111,0.9618,201.5879,-4134.5,0.9962,1.8855,8.8384,87.0242,78.29,3.692,-0.4455,24.8391,20.4455,28.0135,91.8297,-0.0418,0.0095,-0.0163,0.1998,-0.0326,0.4628,0.9907,57.0666,6.3568,15.79,54.3999,0.0146,0.0168,356.0,266.0,0.6676,0.0991,0.1327,0.0734,0.0521,0.0494,0.0788,0.0019,0.0164,0.0125,0.0337,0.044,29.8946,0.006,148.2821,288.54400000000004,108.6964,0.8791,0.0426,0.0452,2.0865,7.9518,18.6937,0.0212,0.023,0.023,0.0227,0.0412,0.8323,0.0131,0.0005,0.0092,2.4529,12.9057,66.693,1.5218,1.1968,18.5011,3.2352,0.768,29.8326,9.5205,3.6265,9.2947,2.7102,0.1904,5.1353,22.8962,67.2897,1.8615,0.64,9.5174,0.3078,0.8626,0.0626,34.8875,263.144,0.0765,0.0318,10.9686,1.6494,5.22,1.8815,0.062,0.968,0.0148,2.9753,26.143
-1,3067.95,2233.1556,1.5188,197.6733,-4354.75,0.9775,1.8793,8.9546,86.9821,78.38,1.831,-1.1582,21.9709,21.1582,29.3803,97.7448,-0.0293,-0.0083,-0.017,0.1586,0.1358,0.4685,0.991,59.011,6.4546,15.79,57.2,0.0068,0.0312,442.0,159.0,0.76,0.0593,0.1469,0.1306,0.063,0.035,0.1025,0.0013,0.0118,0.0171,0.0334,0.044,26.5607,0.0126,197.1689,350.6461,75.1327,0.9458,0.0227,0.0407,1.45,8.4911,17.9966,0.0331,0.0286,0.016,0.0245,0.0487,1.0069,0.0116,0.0004,0.0088,2.5614,12.5214,55.6166,0.6906,2.2241,11.347,3.5653,0.8883,32.6964,5.737,3.8143,21.6784,1.9643,0.1344,6.3214,22.4276,66.4962,1.8615,1.82,6.8663,0.755,2.5104,0.1946,76.4208,262.72968315301387,0.1456095054095827,0.06008639876352396,21.11767403400309,1.6985,7.36,2.6955,0.0624,1.375,0.0147,2.9348,26.143
-1,3046.22,2171.3222,0.8066,197.5608,-4018.0,0.9865,1.8935,8.5334,86.8109,78.33,3.342,-0.4073,16.1442,20.4073,25.3135,103.4463,-0.0526,0.004,-0.0032,0.1514,-0.0214,0.457537676056338,0.9909,58.7019,6.2435,15.79,60.0,0.008,0.0749,1858.0,109.0,0.845,0.0722,0.0964,0.0959,0.0558,0.0772,0.0315,0.013699999999999999,0.0143,0.0172,0.053373591549295774,0.044,22.2733,0.0302,882.1574,330.8548,50.4942,0.8352,0.031,0.0251,5.21395,12.5429,21.6139,0.0319,0.0291,0.0334,0.0338,0.0156,1.1085,0.0125,0.0046,0.011426995305164318,2.7633,23.2963,78.7989,0.8224,5.2815,7.164,4.3834,0.9826,26.9915,17.496899999999997,6.6688,17.9821,2.7824,1.3944999999999999,7.5867,21.1439,32.9412,1.8615,1.2307115531752104,7.703873527161439,0.5036574598316756,1.6230700076511093,0.068,37.5266,262.72968315301387,0.1456095054095827,0.06008639876352396,21.11767403400309,2.2328,7.15,2.5265,0.084,1.3336,0.0104,2.0642,26.143
-1,2960.65,2159.0556,0.8184,201.2558,-3832.5,1.293,2.0027,8.5788,86.6582,78.0,3.483,0.1155,12.6663,19.8845,25.0919,55.2605,-0.051,-0.0032,-0.0233,0.1892,-0.0419,0.4576,0.9906,58.7816,6.3029,15.89,50.3999,0.0077,0.0801,1074.0,475.0,0.833,0.0953,0.0654,0.0411,0.0509,0.0435,0.1091,0.0008,0.0131,0.0101,0.0279999999999999,0.0291,28.0172,0.0289,496.5886,159.0417,220.6574,0.6924,0.0352,0.0229,3.7987,10.05,27.9578,0.0128,0.0229,0.0199,0.01,0.0537,1.4187,0.0258,0.0002,0.0086,2.3343,30.5834,69.1372,0.7895,5.7257,85.9729,5.6922,0.9715,22.048,5.5191,4.5412,45.256,2.5973,0.0816,6.7542,16.636,64.455,1.2444,1.0,6.6303,0.4078,1.2984,0.0405,17.5662,262.72968315301387,0.1456095054095827,0.06008639876352396,21.11767403400309,2.1608,7.43,2.4935,0.0722,1.3875,0.0123,2.4817,26.143
-1,3165.51,2215.3889,0.8552,198.0686,-3665.75,1.3113,1.9933,8.5788,86.6582,78.0,3.483,-8.64,12.8082,28.64,34.6714,87.1731,-0.054,-0.0124,-0.0205,0.1982,-0.0874,0.4618,0.9904,58.1534,6.3162,15.79,60.5999,0.0163,0.0819999999999999,1099.0,2220.0,0.833,0.0953,0.0692,0.1108,0.0391,0.0282,0.0943,0.0102,0.0232,0.0254,0.0175,0.044,40.2363,0.0302,509.2655,142.0197,1020.1665,0.4,0.0352,0.0217,2.1699,9.4839,31.7517,0.0295,0.0169,0.0121,0.0254,0.0434,1.1655,0.0164,0.0029,0.0055,2.7354,10.7181,53.7998,1.6938,5.8854,554.3071,1.4549,0.9715,14.7792,5.0983,4.4429,35.5149,2.3853,1.039,4.8886,50.6811,93.3333,1.8615,1.44,6.6488,0.6762,1.7672,0.0405,17.5662,262.72968315301387,0.1456095054095827,0.06008639876352396,21.11767403400309,2.05,11.3,3.7554,0.0735,2.1338,0.0161,3.2355,26.143
-1,3024.24,2165.8666,1.4274,204.1352,-3074.25,1.2583,2.0112,8.7283,86.6108,63.93999999999998,5.025,3.19,11.5303,16.81,22.5685,67.7642,-0.0128,0.0086,-0.0129,0.1937,0.0549,0.457537676056338,0.9905,57.806,6.3420000000000005,15.9,56.3999,0.0088,0.0557,683.0,11924.0,0.5116,0.0342,0.0667,0.0917,0.0578,0.0316,0.1031,0.0029,0.0238,0.0146,0.053373591549295774,0.0362,22.6765,0.0144,295.4537,562.8794,5552.071,1.1533,0.0153,0.0197,1.3647,9.7327,24.4337,0.0286,0.0275,0.0132,0.0225,0.0556,0.9853,0.0145,0.0011,0.011426995305164318,2.604,9.4038,75.977,0.9108,3.9941,459.3663,6.9111,0.604,32.9253,7.2152,4.6701,37.7418,1.5977,0.2913,7.6535,16.5727,45.4756,1.5456,1.2307115531752104,7.703873527161439,0.5036574598316756,1.6230700076511093,0.1946,46.6919,262.72968315301387,0.1456095054095827,0.06008639876352396,21.11767403400309,2.0905,11.25,3.6888,0.1043,2.1254,0.0121,2.4152,23.9629
